level,category,subcategory,word
A2,adverb,manner,quietly
A2,adverb,manner,loudly
A2,adverb,manner,happily
A2,adverb,manner,sadly
A2,adverb,manner,easily
A2,adverb,manner,together
A2,adverb,manner,alone
A2,adverb,place,inside
A2,adverb,place,outside
A2,adverb,place,upstairs
A2,adverb,place,downstairs
A2,adverb,place,home
A2,adverb,place,away
A2,adverb,direction,back
A2,adverb,direction,forward
A2,adverb,certainty,maybe
A2,adverb,evaluation,unfortunately
A2,adverb,evaluation,luckily
A2,adverb,time,early
A2,adverb,time,late
A2,adverb,manner,well
B1,noun,work,project
B1,noun,work,deadline
B1,noun,work,task
B1,noun,work,manager
B1,noun,work,colleague
B1,noun,work,employee
B1,noun,work,company
B1,noun,work,department
B1,noun,work,interview
B1,noun,work,training
B1,noun,education,course
B1,noun,education,degree
B1,noun,education,subject
B1,noun,education,exam
B1,noun,education,result
B1,noun,education,grade
B1,noun,education,research
B1,noun,education,lecture
B1,noun,technology,website
B1,noun,technology,password
B1,noun,technology,screen
B1,noun,technology,device
B1,noun,technology,software
B1,noun,technology,network
B1,noun,society,community
B1,noun,society,service
B1,noun,society,decision
B1,noun,society,choice
B1,noun,society,opinion
B1,noun,society,reason
B1,noun,society,problem
B1,noun,society,solution
B1,noun,society,advantage
B1,noun,society,disadvantage
B1,noun,health,treatment
B1,noun,health,symptom
B1,noun,health,diagnosis
B1,noun,health,emergency
B1,noun,travel,journey
B1,noun,travel,passenger
B1,noun,travel,platform
B1,noun,environment,pollution
B1,noun,environment,recycling
B1,noun,emotion,confidence
B1,noun,emotion,stress
B1,verb,base,explain
B1,verb,base,summarise
B1,verb,base,compare
B1,verb,base,discuss
B1,verb,base,suggest
B1,verb,base,recommend
B1,verb,base,advise
B1,verb,base,respond
B1,verb,base,object
B1,verb,base,prefer
B1,verb,base,avoid
B1,verb,base,manage
B1,verb,base,improve
B1,verb,base,develop
B1,verb,base,participate
B1,verb,base,coordinate
B1,verb,base,organise
B1,verb,base,arrange
B1,verb,base,contact
B1,verb,base,negotiate
B1,verb,base,lend
B1,verb,base,install
B1,verb,base,replace
B1,verb,base,connect
B1,verb,base,download
B1,verb,present,explains
B1,verb,present,describes
B1,verb,present,compares
B1,verb,present,discusses
B1,verb,present,suggests
B1,verb,present,recommends
B1,verb,present,advises
B1,verb,present,agrees
B1,verb,present,avoids
B1,verb,present,manages
B1,verb,past,explained
B1,verb,past,described
B1,verb,past,compared
B1,verb,past,discussed
B1,verb,past,suggested
B1,verb,past,recommended
B1,verb,past,advised
B1,verb,past,agreed
B1,verb,past,managed
B1,verb,past,improved
B1,verb,future,will explain
B1,verb,future,will describe
B1,verb,future,will compare
B1,verb,future,will discuss
B1,verb,future,will suggest
B1,verb,future,will recommend
B1,verb,future,will improve
B1,verb,future,will continue
B1,verb,future,will prepare
B1,verb,future,will decide
B1,verb,phrasal,look after
B1,verb,phrasal,give up
B1,verb,phrasal,find out
B1,verb,phrasal,turn on
B1,verb,phrasal,turn off
B1,verb,phrasal,fill in
B1,verb,phrasal,pick up
B1,verb,phrasal,drop off
B1,verb,phrasal,set up
B1,verb,phrasal,come back
B1,adjective,quality,clear
B1,adjective,quality,unclear
B1,adjective,quality,common
B1,adjective,quality,unusual
B1,adjective,quality,similar
B1,adjective,quality,different
B1,adjective,quality,important
B1,adjective,quality,necessary
B1,adjective,quality,practical
B1,adjective,quality,creative
B1,adjective,quality,reliable
B1,adjective,quality,confident
B1,adjective,quality,patient
B1,adjective,quality,responsible
B1,adjective,quality,independent
B1,adjective,quality,successful
B1,adjective,quality,limited
B1,adjective,quality,general
B1,adjective,quality,specific
B1,adjective,quality,personal
B1,adjective,quality,professional
B1,adjective,quality,technical
B1,adjective,quality,medical
B1,adjective,quality,environmental
B1,adjective,quality,social
B1,adjective,quality,economic
B1,adjective,quality,political
B1,adjective,quality,cultural
B1,adjective,quality,natural
B1,adjective,quality,regular
B1,adjective,quality,ordinary
B1,adjective,quality,urgent
B1,adjective,quality,positive
B1,adjective,quality,negative
B1,adjective,quality,valuable
B1,adverb,manner,clearly
B1,adverb,manner,seriously
B1,adverb,manner,properly
B1,adverb,manner,politely
B1,adverb,manner,confidently
B1,adverb,manner,patiently
B1,adverb,manner,successfully
B1,adverb,manner,regularly
B1,adverb,manner,personally
B1,adverb,manner,professionally
B1,adverb,degree,especially
B1,adverb,degree,particularly
B1,adverb,degree,completely
B1,adverb,degree,partly
B1,adverb,degree,mainly
B1,adverb,degree,mostly
B1,adverb,degree,enough
B1,adverb,frequency,frequently
B1,adverb,frequency,occasionally
B1,adverb,time,recently
B1,adverb,time,previously
B1,adverb,time,immediately
B1,adverb,time,eventually
B1,adverb,place,nearby
B1,adverb,place,abroad
B1,adverb,certainty,probably
B1,adverb,certainty,certainly
B1,adverb,certainty,perhaps
B1,adverb,evaluation,fortunately
B1,adverb,evaluation,obviously
B1,connective,contrast,although
B1,connective,contrast,however
B1,connective,contrast,even though
B1,connective,contrast,on the other hand
B1,connective,contrast,instead
B1,connective,reason,because
B1,connective,reason,since
B1,connective,reason,as
B1,connective,result,therefore
B1,connective,result,as a result
B1,connective,result,so
B1,connective,condition,unless
B1,connective,condition,in case
B1,connective,condition,as long as
B1,connective,time,while
B1,connective,time,as soon as
B1,connective,time,meanwhile
B1,connective,sequence,after that
B1,connective,sequence,before that
B1,connective,example,for example
B1,connective,example,such as
B1,connective,purpose,in order to
B1,connective,purpose,so that
B1,connective,addition,besides
B1,connective,addition,also
B2,noun,work,application
B2,noun,work,qualification
B2,noun,work,responsibility
B2,noun,work,leadership
B2,noun,work,negotiation
B2,noun,work,proposal
B2,noun,work,contract
B2,noun,work,performance
B2,noun,education,assessment
B2,noun,education,assignment
B2,noun,education,argument
B2,noun,education,evidence
B2,noun,education,analysis
B2,noun,education,approach
B2,noun,education,perspective
B2,noun,education,interpretation
B2,noun,education,framework
B2,noun,education,principle
B2,noun,society,policy
B2,noun,society,authority
B2,noun,society,regulation
B2,noun,society,benefit
B2,noun,society,impact
B2,noun,society,issue
B2,noun,society,attitude
B2,noun,society,behaviour
B2,noun,society,outcome
B2,noun,society,trend
B2,noun,society,identity
B2,noun,society,minority
B2,noun,society,majority
B2,noun,environment,climate
B2,noun,environment,sustainability
B2,noun,environment,resource
B2,noun,environment,emission
B2,noun,technology,innovation
B2,noun,technology,interface
B2,noun,technology,constraint
B2,noun,technology,privacy
B2,noun,emotion,awareness
B2,verb,base,analyse
B2,verb,base,evaluate
B2,verb,base,argue
B2,verb,base,claim
B2,verb,base,justify
B2,verb,base,criticise
B2,verb,base,emphasise
B2,verb,base,illustrate
B2,verb,base,define
B2,verb,base,represent
B2,verb,base,refer
B2,verb,base,reflect
B2,verb,base,influence
B2,verb,base,affect
B2,verb,base,estimate
B2,verb,base,reduce
B2,verb,base,increase
B2,verb,base,maintain
B2,verb,base,achieve
B2,verb,base,require
B2,verb,present,analyses
B2,verb,present,evaluates
B2,verb,present,argues
B2,verb,present,claims
B2,verb,present,justifies
B2,verb,present,criticises
B2,verb,present,emphasises
B2,verb,present,illustrates
B2,verb,present,defines
B2,verb,present,represents
B2,verb,past,analysed
B2,verb,past,evaluated
B2,verb,past,argued
B2,verb,past,claimed
B2,verb,past,justified
B2,verb,past,criticised
B2,verb,past,emphasised
B2,verb,past,illustrated
B2,verb,past,defined
B2,verb,past,represented
B2,verb,future,will analyse
B2,verb,future,will evaluate
B2,verb,future,will argue
B2,verb,future,will claim
B2,verb,future,will justify
B2,verb,future,will criticise
B2,verb,future,will emphasise
B2,verb,future,will influence
B2,verb,future,will affect
B2,verb,future,will require
B2,verb,perfect,has analysed
B2,verb,perfect,has evaluated
B2,verb,perfect,has argued
B2,verb,perfect,has claimed
B2,verb,perfect,has justified
B2,verb,perfect,has influenced
B2,verb,modal,should analyse
B2,verb,modal,could argue
B2,verb,modal,might affect
B2,verb,modal,must consider
B2,verb,modal,would require
B2,verb,modal,ought to explain
B2,verb,modal,may influence
B2,verb,modal,should maintain
B2,verb,phrasal,point out
B2,verb,phrasal,carry out
B2,verb,phrasal,come across
B2,verb,phrasal,deal with
B2,verb,phrasal,keep up
B2,verb,phrasal,bring up
B2,verb,phrasal,take over
B2,verb,phrasal,rule out
B2,verb,phrasal,break down
B2,verb,phrasal,put forward
B2,verb,phrasal,look into
B2,adjective,quality,accurate
B2,adjective,quality,appropriate
B2,adjective,quality,complex
B2,adjective,quality,controversial
B2,adjective,quality,convincing
B2,adjective,quality,critical
B2,adjective,quality,effective
B2,adjective,quality,efficient
B2,adjective,quality,essential
B2,adjective,quality,flexible
B2,adjective,quality,significant
B2,adjective,quality,relevant
B2,adjective,quality,reasonable
B2,adjective,quality,obvious
B2,adjective,quality,subtle
B2,adjective,quality,temporary
B2,adjective,quality,permanent
B2,adjective,quality,global
B2,adjective,quality,individual
B2,adjective,quality,collective
B2,adjective,quality,legal
B2,adjective,quality,financial
B2,adjective,quality,academic
B2,adjective,quality,emotional
B2,adjective,quality,mental
B2,adjective,quality,physical
B2,adjective,quality,ethical
B2,adjective,quality,logical
B2,adjective,quality,valid
B2,adjective,quality,false
B2,adjective,quality,aware
B2,adjective,quality,capable
B2,adjective,quality,willing
B2,adjective,quality,concerned
B2,adjective,quality,suitable
B2,adverb,manner,accurately
B2,adverb,manner,appropriately
B2,adverb,manner,effectively
B2,adverb,manner,efficiently
B2,adverb,manner,critically
B2,adverb,manner,logically
B2,adverb,manner,emotionally
B2,adverb,manner,physically
B2,adverb,manner,mentally
B2,adverb,manner,legally
B2,adverb,degree,significantly
B2,adverb,degree,relatively
B2,adverb,degree,extremely
B2,adverb,degree,highly
B2,adverb,degree,slightly
B2,adverb,degree,roughly
B2,adverb,time,currently
B2,adverb,time,gradually
B2,adverb,time,formerly
B2,adverb,certainty,apparently
B2,adverb,certainty,presumably
B2,adverb,evaluation,undoubtedly
B2,adverb,evaluation,interestingly
B2,adverb,focus,respectively
B2,adverb,focus,otherwise
B2,connective,contrast,nevertheless
B2,connective,contrast,whereas
B2,connective,contrast,despite
B2,connective,contrast,in contrast
B2,connective,contrast,nonetheless
B2,connective,reason,due to
B2,connective,reason,owing to
B2,connective,reason,given that
B2,connective,result,consequently
B2,connective,result,thereby
B2,connective,result,thus
B2,connective,condition,provided that
B2,connective,condition,assuming that
B2,connective,condition,otherwise
B2,connective,purpose,in order that
B2,connective,purpose,so as to
B2,connective,addition,furthermore
B2,connective,addition,moreover
B2,connective,addition,in addition
B2,connective,example,for instance
B2,connective,clarification,in other words
B2,connective,clarification,that is to say
B2,connective,summary,overall
B2,connective,summary,in conclusion
B2,connective,sequence,subsequently
